spkitemid,r1,r2,acc,pron,flu,rhy
u98alxmsq5-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,1.2678981495,1.0920671591,0.6104921138,-0.68965302
ubfsy19mbf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.536366898,0.526946843,-2.222949134,0.8241596313
ubfsy19mbf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.4258376543,0.5700019252,0.8868487386,1.4858656701
ubfsy19mbf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,0.8465716146,0.3678489955,0.2212671287,1.0577974065
ubfsy19mbf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,4,0.342688586,0.9854688249,0.0620769487,1.0413995901
ubfsy19mbf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.0260044633,1.2493097508,0.537746952,-0.20615172
ubfsy19mbf-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.4857792649,0.7117434112,0.9415450544,1.2536632998
uc25wz3hjn-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,2,0.1309857084,0.0277077597,-0.606041946,-2.372835812
uc25wz3hjn-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,4,0.0576685834,-0.202610797,-0.566733383,-1.258062325
uc25wz3hjn-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,0.3983297098,0.0777264125,-0.168477791,-0.133582609
uc25wz3hjn-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,2,-0.82536792,-0.512871843,-1.295602973,0.3583270317
uc25wz3hjn-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.123559606,0.3892288736,-0.319487382,-0.756444967
uc25wz3hjn-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.8514970474,-0.615658036,-0.221493116,0.3737099193
uc9auw3ojg-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.0795605334,0.7466872911,1.9987784091,-0.800771974
uc9auw3ojg-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-0.130011739,-1.413176459,2.0230683314,0.6237770734
ufbr2tg160-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,0.0339554403,0.618813447,0.0993576127,-1.010643116
ufbr2tg160-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,3,0.6904656757,0.9110726335,0.4332967527,-0.551686735
ufbr2tg160-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.8988932297,0.536615602,0.4527002114,0.395649323
ufbr2tg160-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,4,0.3714503503,0.4341742154,-0.132892881,-0.993894274
ufbr2tg160-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.0448605633,-0.199193416,0.241403532,0.6086356067
ufbr2tg160-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,4,0.4681918729,0.9890452964,1.1479634925,1.1043080796
ujm7zxvqx3-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,0.340223853,0.8675906616,0.4163532961,0.5185413527
ujm7zxvqx3-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,4,0.2989615824,-0.042822828,0.5760203734,-0.580362587
ujm7zxvqx3-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,0.1310443565,0.2659404543,-1.127450544,0.3335463175
ujm7zxvqx3-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,2,3,-0.51906111,0.1896484814,0.0214689705,0.1046915589
ujm7zxvqx3-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,-0.12905629,0.4112413219,-0.363549528,0.6406968806
ujm7zxvqx3-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,3,0.6740537538,0.5250608144,0.6293857067,-2.050721673
uk4devm75s-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,0.2551523507,0.6122762123,-1.562107174,-0.619048195
uk4devm75s-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,0.0445680477,0.3358455187,-1.318983712,-0.487741562
uk4devm75s-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,-0.083014631,0.3100812841,-1.184262996,0.2914898653
uk4devm75s-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,2,0.7306627719,0.0635735729,0.4858215208,0.4928846511
uk4devm75s-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,2,-0.069218046,0.3380523631,-0.660328987,0.1442843153
uk4devm75s-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.7303464787,-0.007631001,-0.015727839,-0.168934531
ulek7xdgnc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,2,3,-1.870017803,-3.216283352,-0.333019864,-1.347709939
ulek7xdgnc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,2,-1.020639821,-2.468925703,0.3210767216,0.0707738959
ulek7xdgnc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,-1.520479994,-2.306149302,-2.155323938,-1.275023498
ulek7xdgnc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-2.360750702,-2.409683239,-0.715551518,-0.611105784
ulek7xdgnc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,3,-2.171642638,-2.979503471,-0.489000859,-0.758177456
ulek7xdgnc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,2,0.1909485521,-0.25230563,1.5693464684,-1.216493686
umr559ylqn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.7119170606,0.6764394698,0.4525659338,-0.566564624
umr559ylqn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.2353672673,0.6496974465,-0.240345644,0.2595845042
umr559ylqn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,0.8511037944,0.7220501724,0.1295570935,0.9006192008
umr559ylqn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,0.5807934498,0.058698018,-0.514433198,-0.796527611
umr559ylqn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,4,0.5531971881,0.3879886849,-0.07695071,0.7743869166
umr559ylqn-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.079421995,0.4415376102,0.0062474735,1.2105296458
umxjmygi0h-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.4772474648,1.1121377234,1.9817965637,0.9690410329
umxjmygi0h-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,1.2577501919,1.4562910285,1.0873379212,0.1887173664
umxjmygi0h-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.7219623908,1.2951997931,1.8892691015,2.4496480234
umxjmygi0h-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.808351475,0.7632492822,1.582284746,0.3193995141
umxjmygi0h-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,1.7859341718,1.4417268895,1.2043626454,1.5739254711
umxjmygi0h-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,0.1194128943,0.3225711498,-0.287462699,1.3958669991
uqegekg9x0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.8194799665,0.0318394742,0.3017262587,0.1517141442
uqegekg9x0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.2739059053,0.0576443355,-0.558170602,-0.024642234
uqegekg9x0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,-0.0224169,0.135319217,-0.162356492,-0.16649065
uqegekg9x0-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.316723133,0.3716431017,0.64769831,0.9171573502
ur05ivx5gv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,0.4111662631,0.3058327368,0.1425190301,0.5258998195
ur05ivx5gv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,3,4,0.4570633533,0.6935243416,0.102033728,0.1880202177
ur05ivx5gv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.0414097875,0.9675466354,0.4188445147,1.1034863857
ur05ivx5gv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.7467090886,0.5240924594,0.6810529144,-0.24752065
ur05ivx5gv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.9493095989,0.7425725774,0.3473138422,1.3863726156
ur05ivx5gv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-0.074795761,0.0796015633,-0.009946096,2.3728458139
ussj04gexv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,3,0.1860104541,-0.015833143,-0.266641271,-0.230246736
ussj04gexv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,0.3681789937,0.4801405703,-0.637393796,0.1025335434
ussj04gexv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.1538172309,0.2049296622,-0.514078635,1.7989307122
ussj04gexv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,3,0.8537224075,0.174090291,-0.3273211,-0.544231868
ussj04gexv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.38459272,0.3186685131,-0.444584677,0.9139974471
ussj04gexv-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.4395690063,0.2503904576,-0.688713155,0.9530194039
uutn7qqr9b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-0.031349621,-0.293768456,-0.456665447,-1.073586415
uutn7qqr9b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,4,-0.057090857,-0.39232085,0.3885992712,-0.226497298
uutn7qqr9b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,2,3,-0.390336435,-0.554739847,0.2658906095,-1.066258156
uutn7qqr9b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,4,-0.752830522,-0.106672281,-0.164977316,0.2972799085
uutn7qqr9b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,2,-1.415754708,-0.955773284,0.2296656938,-1.455350475
uutn7qqr9b-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,-0.06266645,0.2360840374,0.0533577809,-2.076970048
uvr0kvcbvb-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,1,2,-2.325200183,-1.432408383,-3.102502375,-1.045595257
uvr0kvcbvb-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,1,-2.44576596,-1.103435917,-1.177791683,-0.455762133
uvr0kvcbvb-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,2,-2.24840215,-1.123126626,-1.897531578,-1.741726526
uvr0kvcbvb-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,1,-1.209560445,-1.636751091,-1.288264145,-0.762666546
uvr0kvcbvb-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,1,2,-2.023359148,-1.627970682,0.690852663,-0.015150968
uvr0kvcbvb-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,2,-1.401513094,-1.762700763,-0.900594251,0.9941151611
uwa3moc1bk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.7584095377,0.4879220792,0.7148181995,0.5175776248
uwa3moc1bk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,0.7896672305,0.4507773283,0.6473649388,-0.394607925
uwa3moc1bk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,3,0.0292791272,-0.584683792,0.4527057277,0.6972507709
uwa3moc1bk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,0.0471937902,0.3728235548,0.3595583863,-1.024714483
uwa3moc1bk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,4,-0.192416811,0.132144971,-0.850898295,-0.437494818
uwa3moc1bk-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.4936684248,0.817545883,2.016208103,-1.526011808
uy3jvxczft-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,-0.051421555,-0.195485926,-0.102368266,0.2689356709
uy3jvxczft-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,-0.432825724,-0.273865441,0.1855911922,-0.528814575
uy3jvxczft-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,3,0.4223984717,0.3036857689,0.1674934854,-0.461628239
uy3jvxczft-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,3,0.5438519501,-0.264265897,0.1086952729,-0.265194525
uy3jvxczft-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.3629517085,-0.293695021,0.0421974841,-0.446771567
uy3jvxczft-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,0.6081911163,-0.025360721,-0.250189708,0.0819482366
uy442jwyas-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,3,-0.030870311,0.1452862069,0.3992309127,0.9122772037
uy442jwyas-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,4,-0.769980355,0.0019580698,-1.209537814,-0.007976756
uy442jwyas-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.5121488863,0.1440700368,0.2834470424,-0.71282302
uy442jwyas-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,-0.078538454,-0.318541616,-0.8512926,1.0198889866
uy442jwyas-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,3,-0.474092345,0.1598879593,-2.084276716,1.3352909616
uy442jwyas-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,3,-0.791325257,-1.17491104,-0.597797761,0.3960019022
v0t9c5bg7x-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,-0.386201881,-0.878091013,0.9951114846,-0.661289556
v0t9c5bg7x-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,4,1.033459517,0.103365825,1.1191632204,0.246508885
v0t9c5bg7x-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.7753700651,0.1953309506,1.5070039427,-0.330169091
v0t9c5bg7x-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.5463276719,0.9481276682,0.4893135689,0.4509035467
v0t9c5bg7x-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.5440564359,1.0321184942,0.5107842981,-0.0015389
v0t9c5bg7x-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,-1.206858316,-1.170881751,1.1166909218,0.9666993228
v5dsuo8y5g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,4,0.1450375394,0.2681449371,-1.263753369,0.3665717382
v5dsuo8y5g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,-0.279375911,0.4089126675,-0.928102185,-0.052578429
v5dsuo8y5g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,0.9295131841,0.6711923357,0.1603272037,1.3275775059
v5dsuo8y5g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,2,3,0.7805837778,0.3366875318,0.5404741451,-0.503441933
v5dsuo8y5g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,0.3594014438,0.0824277358,0.1732545509,-0.592898577
v5dsuo8y5g-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,-1.664926889,0.4719388382,-1.433603751,-0.286235424
v60hnhtluc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,4,-0.02132492,-1.01321268,0.0189724198,0.710667068
v60hnhtluc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,-0.047188867,-0.708575524,-2.26119134,-0.428587365
v60hnhtluc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,0.7698857619,0.300596572,1.0870896003,1.1594301254
v60hnhtluc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,-0.303691002,-0.425996888,-1.202866955,1.0237374378
v60hnhtluc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.1017457094,0.1504807609,-0.901793949,0.1479098716
v60hnhtluc-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,1.817630153,0.2012254401,1.517118398,-1.090540134
v67kpbmcpe-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,3,0.1973656227,-0.011563744,-1.540480722,0.7138981435
v67kpbmcpe-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,0.2548684618,0.3322392751,-0.410367981,0.6552266599
v67kpbmcpe-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,3,4,0.0979708925,-0.48194401,0.3758754415,1.7330000202
v67kpbmcpe-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,2,0.6071244079,-0.119543806,0.6975758649,-0.104063378
v67kpbmcpe-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,3,-0.085240919,0.2658959479,0.0118017286,1.8356398987
v67kpbmcpe-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-0.90363103,-0.092138921,-0.123034761,0.6012690858
v9dn93a0z7-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,-0.035106791,-0.417113116,-0.265142713,1.2692019064
v9dn93a0z7-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,4,0.4546629141,0.8820665966,0.5104822439,-0.758478389
v9dn93a0z7-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,4,0.2435184444,0.643395545,-0.012113921,0.20927154
v9dn93a0z7-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,3,0.0142802764,-0.245075031,0.4550232652,-1.958426833
vc3jxopyl2-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,1.6161115755,0.8059651999,1.7908350383,0.6624538829
vc3jxopyl2-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,-0.429603469,0.5278027437,0.859700905,0.2852370094
vc3jxopyl2-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,4,1.3665907097,0.8239631532,1.9092040837,-0.050870802
vc3jxopyl2-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,0.9213004392,0.218517288,-0.61844978,0.4860207115
vc3jxopyl2-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,4,0.1502213178,-0.911300014,-0.258052148,0.3511561574
vc3jxopyl2-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,-0.54423877,0.4620220017,-0.327549231,0.9614374097
vdsptdv5ws-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,2,3,-3.221993476,-3.65940886,-0.135176957,-2.160761383
vdtj79ahka-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,4,3,-0.162304923,0.4312813819,-0.982164925,0.7745054923
vdtj79ahka-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,0.651065681,0.4123102758,0.5913433756,-0.077074173
vdtj79ahka-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,4,-0.408300353,-0.751362103,-2.254423328,-0.404792302
vdtj79ahka-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,4,-0.836068653,-0.056012162,-2.267206327,0.0898115665
vdtj79ahka-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,3,3,0.2675411339,0.3525434846,-0.038389799,0.2983420971
vdtj79ahka-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,-0.280162674,-0.051479727,0.6060834227,0.8519719585
vi0epkdc6m-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,-0.147211438,0.1430387037,-0.634370372,0.5292250964
vi0epkdc6m-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,3,3,-0.068968441,0.0660351823,0.5203882069,-0.111965685
vi0epkdc6m-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,3,3,0.0619466537,0.2257005302,0.9868069004,1.134701956
vi0epkdc6m-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,4,3,-0.491671002,-0.071566094,0.1341119309,1.083385883
vi0epkdc6m-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,2,3,-0.810425818,0.0648113176,0.6365773374,0.6877544757
vi0epkdc6m-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,3,4,1.4039777178,0.565563958,0.9815543998,-2.283409201
vj53u9h3zw-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,3,2,0.3227316881,-0.287192414,0.5498738092,-1.845632977
vj53u9h3zw-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,3,0.5190071685,0.4233274173,0.2290143297,-0.898219752
vj53u9h3zw-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,3,0.7459881912,0.4255238897,0.0423827307,-1.818074309
vj53u9h3zw-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,2,-0.07314587,-0.165507833,0.0010403022,-1.190942246
vj53u9h3zw-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,3,2,0.1603888534,0.0902946179,-0.442079897,-1.477888783
vj53u9h3zw-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,3,0.7834993436,-1.094514858,0.3706701883,-0.078205937
vsimvmccst-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,2,1,-2.00985984,-1.2829469,-1.841300719,0.3531754315
vsimvmccst-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,2,2,-1.880155176,-0.680121022,-2.196928973,-0.242188733
vsimvmccst-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,2,2,-1.850679962,-1.92414476,-2.515839637,-1.322619109
vsimvmccst-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,3,3,-0.527575615,-0.727469279,-0.830921333,-1.300805032
vsimvmccst-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,1,2,-1.41857197,-0.899469795,-2.197135341,0.5392161102
vsimvmccst-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,3,2,-0.912227166,0.0955347137,-0.075178262,0.2976321806
vv5li1t2iz-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_06,3,3,0.0500379006,-0.348559207,0.3561390358,-1.712086331
vv5li1t2iz-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_05,4,3,0.865475552,0.6274661351,1.5656701633,-0.134179464
vv5li1t2iz-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_04,4,4,0.2325490746,1.0450402758,1.2652447265,-1.279158203
vv5li1t2iz-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_03,3,3,-0.241364654,0.4871092031,0.4832132077,-1.734483372
vv5li1t2iz-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_02,4,4,0.4737668139,0.9718701797,0.7700193496,-0.218679171
vv5li1t2iz-LADform2_Speaking_ReadAloudDialog_TTSUSMale_RuinedBook_Set2_01,4,4,0.5820952599,-1.600172737,1.0862369032,0.7874780808
vvc9adxal6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_06,4,4,0.6171202033,0.7765882241,0.9328761775,0.8280948971
vvc9adxal6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_05,4,4,0.3239026344,0.9399672307,0.5974257052,0.0514796053
vvc9adxal6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_04,4,3,1.2866624993,1.2029644851,1.0310376282,1.313699337
vvc9adxal6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_03,4,4,1.580960096,1.0964837035,1.0335180967,-0.567369725
vvc9adxal6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_02,4,3,1.1722659418,1.1350519705,0.5627487505,0.8595606368
vvc9adxal6-LADform1_Speaking_ReadAloudDialog_HumanUSFemale_ShortPaper_Set1_01,4,4,1.1791859542,0.930833295,0.1987399563,1.4621671509
