spkitemid,r1,r2,acc,pron,flu,rhy
xmxp8czbk5-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,0.4184341919,0.5090941106,1.1835700592
xmxp8czbk5-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,1.3272183914,0.5315939549,-0.024035108,1.845920983
xmxp8czbk5-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.4973790344,0.7944648741,1.2301116216
xmxp8czbk5-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,0.0402043933,0.8618819869,0.3999068093
xmxp8czbk5-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-1.113440694,-0.480878423,1.0804602153
xrl3d601iv-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,1,,-1.363400272,1.0382386381,-0.442677421,1.2898062186
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,2,2,-0.333844304,-3.567573692,-0.479220654,-2.582267816
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,2,-0.926148009,-2.527624212,-1.162430685,-1.236568684
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,2,-0.911798836,-5.003388427,1.8297939039,-1.737676905
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,2,-0.765473114,-3.308972369,1.3115098633,-3.270466235
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,1,3,-1.080758232,0.0374144666,-2.007278449,-0.234176603
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,1,2,-0.333844304,-0.613568539,-0.261488808,0.33572908
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,4,0.5051338281,-0.892967591,0.2753027847,0.0040017337
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,4,1.3272183914,-0.14346131,-0.35028521,1.3203326309
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,3,2,-0.765473114,-0.459878765,1.0732937583,0.0575797368
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,4,3,0.7801823813,-1.822124645,1.4413777704,-0.602094243
xunqxobzze-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,-2.440532216,1.349702615,1.4090750571
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,3,3,0.1486756532,-0.20000618,-1.371591945,-0.69886166
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,4,3,0.4130696239,-0.728831532,-0.168943929,-0.464275497
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,4,4,1.3272183914,-0.179483489,-1.016789,-0.857421356
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,4,4,1.3272183914,0.6071245391,1.1966628451,-1.170311381
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,5,4,0.8955895813,-0.230405022,-0.412303859,-0.412220208
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,5,5,1.3272183914,0.3925446985,0.2456293095,1.670675686
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,1.3272183914,0.543252708,0.8043058424,0.2993696
xvec51s4gz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,0.178733516,0.0851193198,1.8808566363
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,3,2,-0.934432511,0.1036362759,-0.773139572,-0.448966694
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,1,1,-1.278227044,0.5154176587,-3.428314263,0.3809483844
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,1,1,-1.512387042,-0.665219738,-3.746156288,-2.225986949
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,2,2,-1.155928867,-0.162706354,0.0389740035,-2.409231385
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,1,1,-1.363400272,-2.928895437,-1.80790579,-2.037417927
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,1,1,-1.338033722,0.4089871369,0.1298545423,-0.672432992
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,1,2,-1.512387042,0.6178144417,-0.417297446,-0.195211172
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,2,2,-0.661754038,-1.161685832,-0.286482619,-0.303719421
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,1,1,-2.42653581,-0.215232601,0.3611457973,-0.649025886
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,3,2,-2.25930097,0.3286306922,-2.663518732,-0.494995289
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,3,2,-1.302254589,0.8592332803,0.6893871376,-0.129860104
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,1,2,-1.029867085,0.4510646923,-0.440066756,-1.273620724
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,3,4,0.6957116634,-0.11095375,0.818203195,0.2766798707
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,4,4,0.7801823813,0.3642073639,-0.702599127,-1.416994233
xvjvkfggzz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,0.1547395281,0.0146501752,1.3341509983
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,2,-1.056730687,0.3189387995,0.935294579,0.7633848655
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,3,2,-1.048115154,-0.527676309,-0.144478929,-3.03450906
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,3,3,-0.555340661,-0.425811317,-0.880112233,-1.810160036
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,1,2,-1.048115154,0.7279467953,0.4560110596,-0.241107255
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,2,2,-1.155928867,-0.685796987,-1.041905722,-1.111852504
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,4,4,-0.333844304,0.3797741504,0.305504813,0.5659815814
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,3,2,-1.029867085,0.0934812933,0.1423314862,-1.405882617
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,5,5,1.3272183914,0.5220812718,-0.314870508,1.5713644726
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,5,4,0.844698434,-0.597929598,-0.518841908,-2.385383949
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,5,5,1.3272183914,0.3059444144,-0.170910416,0.8547734418
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,3,1,0.2523947293,0.2070243453,-0.520170195,-1.424535473
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,5,5,0.1486756532,0.9450353408,-1.53593404,-0.251438775
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,5,4,0.6957116634,-0.117228553,-0.171413981,-0.633034603
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,5,1.3272183914,0.0585059111,0.8343965473,0.4447920082
xvkfzrbhiz-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,4,0.4130696239,-0.149286236,0.085119353,1.3774200958
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,2,-1.382322636,-2.246704138,-0.924528218,-3.007665875
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,1,2,-1.048115154,-1.086657033,-0.887675898,-3.186982699
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,1,2,-1.080758232,-1.590773575,-3.674657622,-1.450547257
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,1,1,-1.363400272,-0.265146259,-1.571336614,-2.669008141
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,1,0,-1.373503075,-0.325923966,-1.07447806,-1.607444228
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,1,1,-1.512387042,-0.109661719,-1.005630418,-2.303677766
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,1,1,-1.512387042,0.5921982341,-3.030465272,-1.062925874
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,1,-1.71226496,0.9940247777,0.4423260852,-0.339295793
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,2,1,-1.512387042,-1.957822067,-0.635656442,-1.138374725
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,1,1,-1.512387042,0.8618494251,-0.371605965,-0.541371938
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,3,3,0.8955895813,0.6854449259,0.4880349268,-0.282257438
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,3,4,-0.765473114,-0.468234639,-1.458912338,-1.259156425
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,2,,-1.208790048,-0.15168592,-0.212372847,-1.471450146
xx65tp39hw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,3,4,-1.512387042,-3.13554232,-3.212577218,-0.659119024
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,3,3,0.2029371707,0.1392540107,0.3282540379,0.2469067076
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,2,3,-0.899802679,0.41665209,-0.513621651,-0.773324586
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,2,1,-1.512387042,-0.823936069,-0.37709893,-1.156139161
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,2,2,-1.048115154,0.0635850971,-0.511578919,-0.815651851
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,3,3,-0.333844304,-0.345296112,0.0763496569,-0.354673638
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,2,2,-0.661754038,0.0692804128,-1.029474322,0.715832845
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,5,5,1.3272183914,0.3795415967,0.6755798972,0.6225570415
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,3,3,-0.598238275,0.5692128294,0.8150346562,1.202660064
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,3,3,-0.051202265,0.2740184311,0.5715663805,0.1292329262
y3pa1qr69p-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,-0.179234081,0.3195287779,0.4350602126,0.4669517751
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,3,-0.965351032,-0.60528026,0.1432310583,-0.892535619
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,3,-0.133966386,-0.176657909,-1.15515548,-1.059010564
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,5,5,1.3272183914,0.4060331597,-0.32724595,-0.010473828
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-1.208790048,0.6224722205,-1.600368373,-0.623290844
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,4,4,-0.2417801,-0.317290789,-0.018292719,-0.570375437
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,4,0.6428504825,0.3639542793,-1.067226455,0.1743110016
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,4,3,0.8955895813,0.5358631019,-0.686619831,0.2655259631
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,4,4,1.3272183914,0.3936986409,-0.52913014,-0.136560263
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,4,4,0.6957116634,0.5335908707,0.2204997665,-0.104108632
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,3,3,1.3272183914,0.3417797522,-0.432362232,0.2920668991
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,4,5,1.3272183914,0.2630996057,-0.085582773,-0.032401937
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,1.3272183914,0.6358889088,0.0705841375,1.0071377971
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,1.3272183914,0.7025777644,0.9190517252,1.797232968
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,0.1310684415,0.8865241259,0.1388275905
y3wknny64p-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,0.1560147618,-0.39625472,1.0558504024
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_14,2,2,-1.175483485,0.7569694388,1.290510855,0.4916015636
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_13,3,,-1.155928867,0.9534191567,0.6242629563,0.3516260029
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_12,3,2,-0.524422139,0.7027543808,0.671020303,2.1676359464
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_11,3,4,-1.338033722,1.1194773538,-1.803932359,0.1491429073
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_10,3,3,-0.133966386,1.0220845486,0.4103714342,0.5397912518
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_09,2,3,-0.099684306,-1.034066721,2.44527432,-1.625843346
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_08,2,3,-1.029867085,0.7856127459,1.4727645771,0.0990659264
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_07,4,4,-0.661754038,0.6087812987,0.3633087631,0.8515011868
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_06,5,4,1.3272183914,0.033227613,0.3729303264,0.6284381107
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_05,5,5,1.3272183914,0.2367638217,-0.233871209,1.0200825615
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_04,4,3,0.9367626382,0.6640166052,1.3281596548,0.3514381891
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_03,4,4,0.5051338281,0.2452857162,0.427927465,0.865378351
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_02,4,4,1.3272183914,0.1265785746,0.5586035544,1.2811898401
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_01,5,4,0.7801823813,0.2427080498,0.9245681017,1.3251538943
y6pk7aad7e-LADform1_Speaking_ListenRepeat_USMale_CampusTour_Set1_00,5,5,0.4130696239,-0.003684422,0.1554274509,0.7124986649
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,1,-1.512387042,-0.11627135,0.4561402422,-0.47920695
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-1.048115154,0.0694037016,-1.069884194,-2.432214632
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,2,-0.051202265,0.2353405909,-0.666542126,-0.700930772
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,3,2,-0.880880314,0.7985924136,-0.993722341,0.1204522622
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,3,-0.423884955,0.6899709698,-0.548972972,-0.921416726
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,3,-1.321809207,-0.052834482,-0.59850644,-0.173872731
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,2,2,-1.029867085,0.5886182148,-0.466126302,-1.205542055
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,2,2,-1.302254589,0.3906618346,-0.818875857,-1.474176438
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,4,3,-0.099684306,-0.419456806,0.1895816935,-2.033043407
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,5,0.5051338281,0.0730078902,-0.598596147,0.5176675128
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,5,1.3272183914,0.8333148773,0.0130266336,-0.381483375
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,1.3272183914,1.3015268493,0.4191180337,2.1896014443
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,3,4,0.7801823813,0.2871572166,0.3113645328,-0.347034911
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,3,4,0.6957116634,-0.613580819,0.671020312,-0.028328716
y7jr9az5vp-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,0.604676377,-0.036701687,0.7132090103
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,2,-1.512387042,-0.412672208,0.4985448706,-1.567541795
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,,-0.524422139,-1.393672478,-1.116551944,-1.116846595
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,4,0.5803044633,-0.172335398,-1.475261343,-0.010497419
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-1.048115154,-0.436483966,0.0046365988,-0.870498091
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,2,-1.080758232,-0.152448846,0.431807309,-0.52395161
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,4,0.6428504825,0.1747478666,-2.92272849,-0.937617402
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,3,3,-1.512387042,-1.26498911,-0.553682057,-0.406713112
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,2,1,-1.302254589,-4.254615641,0.69927928,-1.282104456
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,2,4,0.1486756532,-0.307758181,-0.287848415,-0.723230162
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,4,4,1.3272183914,-1.432487619,-0.963415048,-0.192832358
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,4,5,0.8955895813,-0.033980808,-0.283431456,0.6868630156
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,4,4,0.6957116634,-2.091390902,0.6582835209,-1.089087945
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,4,4,0.7801823813,-1.033208004,0.941284394,1.0675585601
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,-2.891405887,1.8805561938,-2.075792096
y9p6zmdk60-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-2.067282087,0.8137281349,1.2184669852
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,2,2,-1.512387042,-0.440502364,-0.209318039,1.6551413255
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-1.208790048,-2.506863171,-0.853510247,-1.152956337
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,3,-1.080758232,-0.087725347,0.653379609,0.3094240578
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,2,2,-0.333844304,-1.041776097,-1.558200965,-1.274226892
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,1,2,-1.512387042,-0.480330952,0.259321786,-1.08735081
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,2,-1.321809207,-0.106715345,-0.159614152,-0.830574716
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,3,3,-0.598238275,0.5716836751,0.1446084681,-0.108137321
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,3,-0.099684306,0.4422190767,0.3478305008,-0.245594197
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,2,2,-0.179234081,-1.364344656,-0.731018871,-0.975017576
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,5,4,1.3272183914,0.4508145246,1.3521976864,-0.274402563
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_03,5,5,0.6957116634,0.7585593969,0.4497346486,0.5921300858
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,4,4,0.2976624239,0.8354984635,-0.121103561,-0.306562346
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,,-1.840296776,0.8206878735,0.445309677,0.0318346744
ye6idf430n-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,-0.884282523,-0.350328076,1.5621676672
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-1.048115154,-0.822015162,0.8727571039,-1.130322172
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,4,3,-1.080758232,0.3965178533,0.986391658,-0.826002387
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,1,0,-1.363400272,-4.393368201,-0.571502388,-2.120564593
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,3,-0.423884955,-0.480008848,0.2918086083,-0.385667197
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,3,,-0.911798836,-1.111326521,-1.377849169,-1.093653225
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,2,,-1.029867085,-0.624553133,-0.675933917,-1.227477609
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,2,,-0.846598234,-1.418714947,-0.716930068,-2.554827965
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,2,2,-0.555340661,0.0259126055,0.6996182606,-1.26856296
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,3,2,-0.765473114,0.0156956496,-1.314509829,-0.537700523
yfl3nufe12-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,1,1,-1.278227044,-2.394595376,-0.582555448,0.5003671012
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,2,2,-1.363400272,0.1947183423,-1.427519581,-2.146578993
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,3,4,-0.051202265,0.8460962082,0.4242454944,-0.003123056
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,2,1,-0.926148009,0.2225424682,0.6125067669,-0.543237023
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,2,2,-0.911798836,1.2408281144,0.746072346,-0.99125642
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,2,2,-1.278227044,0.4538068255,-0.796726098,0.276036743
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,2,1,-1.512387042,0.3226663926,-0.510182011,-0.860296813
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,3,2,-1.338033722,0.362201829,-0.260951654,-1.319095801
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_05,1,2,-1.944015852,-0.205907677,-2.795751861,-1.484404977
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_04,3,3,-1.029867085,1.0506590891,-1.138511823,0.0077480181
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_02,5,5,0.7801823813,0.8664030181,1.407859491,-0.845803932
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_01,5,5,1.3272183914,0.9752462977,1.3566200711,0.3317748349
yg8tg4iovw-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_00,5,5,1.3272183914,0.4447223046,-0.206996499,0.1920624824
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_13,4,3,0.2976624239,0.1306678312,0.0801839556,0.4818025942
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_12,4,5,1.3272183914,0.214275397,-0.442982209,0.3621237464
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_11,3,4,-0.333844304,0.6970626366,-1.011039941,0.530229188
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_10,4,4,1.0628244208,0.2185495018,2.0528532678,0.717494676
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_09,4,4,0.9707602165,0.6380056465,1.0881179654,0.2935443257
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_08,4,4,0.8955895813,0.3320039956,0.1729793938,0.1691440763
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_07,4,4,0.9367626382,0.3253864822,0.3510492373,0.3810582625
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_14,3,3,-0.159490984,0.3005443268,0.1295443129,0.4069757385
yikj1oixwj-LADform2_Speaking_ListenRepeat_UKFemale_Presentations_Set2_06,5,5,1.3272183914,0.7292244548,2.0073517235,0.2903959518
